"001_07.PNG","1","667","1.876891974141791E-4"
"001","1","672","5.955239650369802E-4"
"001","1","673","5.228857754292164E-4"
"001","1","674","4.133657193417578E-4"
"001","1","675","4.935950965046029E-4"
"001","1","676","3.122936983875367E-4"
"001","1","677","7.835321324245375E-4"
"001","1","678","1.876891974141791E-4"
"001","1","679","2.4235496682992468E-4"
"001","1","680","2.2605814639384275E-4"
"001","1","681","8.560481276161126E-5"
"001","1","682","2.6830340259819904E-4"
"001","1","683","2.7028696753467394E-5"
"001","1","684","2.3891967924191795E-4"
"001","1","685","1.2101959004613871E-4"
"001","1","686","2.974977849349709E-4"
"001","1","687","1.6248137067043176E-4"
"001","1","688","3.346720214190094E-5"
"001","1","689","2.7294000537852363E-4"
"001","1","690","1.9284712482468442E-4"
"001","1","691","1.4921754052188836E-4"
"001","1","692","1.100715465052284E-4"
"001","1","693","6.379696326454861E-5"
"001","1","694","5.955239650369802E-4"
"001","1","695","5.955239650369802E-4"
"001","1","696","5.228857754292164E-4"
"001","1","697","5.955239650369802E-4"
"001","1","698","5.228857754292164E-4"
"001","1","699","4.133657193417578E-4"
"001","1","700","4.935950965046029E-4"
"001","1","701","3.122936983875367E-4"
"001","1","702","7.835321324245375E-4"
"001","1","703","1.876891974141791E-4"
"001","1","704","2.4235496682992468E-4"
"001","1","705","2.2605814639384275E-4"
"001","1","706","8.560481276161126E-5"
"001","1","707","2.6830340259819904E-4"
"001","1","708","2.7028696753467394E-5"
"001","1","709","2.3891967924191795E-4"
"001","1","710","1.2101959004613871E-4"
"001","1","711","2.974977849349709E-4"
"001","1","712","1.6248137067043176E-4"
"001","1","713","3.346720214190094E-5"
"001","1","714","2.7294000537852363E-4"
"001","1","2018","5.955239650369802E-4"
"001","1","2019","5.228857754292164E-4"
"001","1","2020","5.955239650369802E-4"
"001","1","2021","5.228857754292164E-4"
"001","1","2022","4.133657193417578E-4"
"001","1","2023","5.955239650369802E-4"
"001","1","2024","5.228857754292164E-4"
"001","1","2025","4.133657193417578E-4"
"001","1","2026","4.935950965046029E-4"
"001","1","2027","3.122936983875367E-4"
"001","1","2028","7.835321324245375E-4"
"001","1","2029","1.876891974141791E-4"
"001","1","2030","2.4235496682992468E-4"
"001","1","2031","2.2605814639384275E-4"
"001","1","2032","8.560481276161126E-5"
"001","1","2033","2.6830340259819904E-4"
"001","1","2034","2.7028696753467394E-5"
"001","1","2035","2.3891967924191795E-4"
"001","1","2036","1.2101959004613871E-4"
"001","1","2037","2.974977849349709E-4"
"001","1","2038","1.6248137067043176E-4"
"001","1","2039","3.346720214190094E-5"
"001","1","2040","2.7294000537852363E-4"
"001","1","2041","1.9284712482468442E-4"
"001","1","2042","1.4921754052188836E-4"
"001","1","2043","1.100715465052284E-4"
"001","1","2044","6.379696326454861E-5"
"001","1","2045","6.989205560301312E-5"
"001","1","2046","6.54104231509291E-5"
"002","1","2047","2.1941749425221564E-4"
"002","1","2048","4.670105891935922E-4"
"002","1","2049","8.851878565339978E-4"
"002","1","2050","4.943859726220035E-4"
"002","1","2051","1.5545813512421106E-4"
"002","1","2052","7.387247278382582E-4"
"002","1","2053","9.84848484848485E-4"
"002","1","2054","7.907388663967611E-4"
"002","1","2055","6.548436963242872E-4"
"002","1","2056","6.917628595618147E-4"
"002","1","2057","5.845824647320296E-4"
"002","1","2058","5.872956211238489E-4"
"002","1","2059","3.289473684210526E-4"
"002","1","2060","4.946064345941872E-4"
"002","1","2061","4.1457166243236637E-4"
"002","1","2062","6.688577524073113E-4"
"002","1","2063","6.958596351707341E-4"
"002","1","2064","0.001037521805059914"
"002","1","2065","2.6181701004974523E-4"
"002","1","2066","3.6637356781241674E-4"
"002","1","2067","5.26716872870719E-4"
"002","1","2068","4.8068834571105825E-4"
"002","1","2069","3.924983748114168E-4"
"002","1","2070","5.94565669778227E-4"
"003","1","2071","0.00178059658464617"
"001","1","2072","5.955239650369802E-4"
"001","1","2073","5.228857754292164E-4"
"001","1","2074","4.133657193417578E-4"
"001","1","2075","4.935950965046029E-4"
"001","1","2076","3.122936983875367E-4"
"001","1","2077","7.835321324245375E-4"
"001","1","2078","1.876891974141791E-4"
"001","1","2079","2.4235496682992468E-4"
"001","1","2080","2.2605814639384275E-4"
"001","1","2081","8.560481276161126E-5"
"001","1","2082","2.6830340259819904E-4"
"001","1","2083","2.7028696753467394E-5"
"001","1","2084","2.3891967924191795E-4"
"001","1","2085","1.2101959004613871E-4"
"001","1","2086","2.974977849349709E-4"
"001","1","2087","1.6248137067043176E-4"
"001","1","2088","3.346720214190094E-5"
"001","1","2089","2.7294000537852363E-4"
"001","1","2090","1.9284712482468442E-4"
"001","1","2091","1.4921754052188836E-4"
"001","1","2092","1.100715465052284E-4"
"001","1","2093","6.379696326454861E-5"
"001","1","2094","6.989205560301312E-5"
"001","1","2095","6.54104231509291E-5"
"002","1","2096","2.1941749425221564E-4"
"002","1","2097","4.670105891935922E-4"
"002","1","2098","8.851878565339978E-4"
"002","1","2099","4.943859726220035E-4"
"002","1","2100","1.5545813512421106E-4"
"002","1","2101","7.387247278382582E-4"
"002","1","2102","9.84848484848485E-4"
"002","1","2103","7.907388663967611E-4"
"002","1","2104","6.548436963242872E-4"
"002","1","2105","6.917628595618147E-4"
"002","1","2106","5.845824647320296E-4"
"002","1","2107","5.872956211238489E-4"
"002","1","2108","3.289473684210526E-4"
"002","1","2109","4.946064345941872E-4"
"002","1","2110","4.1457166243236637E-4"
"002","1","2111","6.688577524073113E-4"
"002","1","2112","6.958596351707341E-4"
"002","1","2113","0.001037521805059914"
"002","1","2114","2.6181701004974523E-4"
"002","1","2115","3.6637356781241674E-4"
"002","1","2116","5.26716872870719E-4"
"002","1","2117","4.8068834571105825E-4"
"002","1","2118","3.924983748114168E-4"
"002","1","2119","5.94565669778227E-4"
"003","1","2120","0.00178059658464617"
"003","1","2121","0.0012288149117487472"
"003","1","2122","0.0017089783281733746"
"003","1","2123","0.0021328250856533478"
"003","1","2124","0.0016509974776427424"
"003","1","2125","0.0011564662727453425"
"003","1","2126","0.0017703732692271855"
"003","1","2127","0.002077475788815995"
"003","1","2128","0.0024154589371980675"
"003","1","2129","0.0016101124675574354"
"003","1","2130","0.0016025641025641025"
"003","1","2131","0.003057254030016676"
"003","1","2132","3.91304347826087E-4"
"003","1","2133","0.001248004111072366"
"003","1","2134","0.0014636164052308379"
"003","1","2135","0.0019380445905299388"
"003","1","2136","0.001417233560090703"
"003","1","2137","0.0010464563183764071"
"003","1","2138","0.0015331890331890332"
"003","1","2139","0.0019001414998989286"
"003","1","2140","0.0012408150603927955"
"003","1","2141","5.229419703103914E-4"
"003","1","2142","0.0010453464061711485"
"003","1","2143","5.717859376395962E-4"
"004","1","2144","0.0014395714763977235"
"004","1","2145","6.760182524928173E-4"
"004","1","2146","4.1039284501301934E-4"
"004","1","2147","5.92976929491337E-4"
"004","1","2148","0.0013496429425632966"
"004","1","2149","6.677505516200209E-4"
"004","1","2150","0.0018075980392156864"
"004","1","2151","0.0011584836059326555"
"004","1","2152","3.732356134636265E-4"
"004","1","2153","0.0010429107302057225"
"004","1","2154","9.615384615384616E-4"
"004","1","2155","6.094588005850804E-4"
"004","1","2156","3.4149322405550164E-4"
"004","1","2157","7.921355161067554E-4"
"004","1","2158","0.0010472445612440475"
"004","1","2159","5.320766190331408E-4"
"004","1","2160","0.001075177545765781"
"004","1","2161","5.804953560371517E-4"
"004","1","2162","8.201202843083652E-4"
"004","1","2163","4.845967462789893E-4"
"004","1","2164","2.7251383531779307E-4"
"004","1","2165","4.453063276592688E-4"
"004","1","2166","1.0812499249131996E-4"
"004","1","2167","5.87467362924282E-4"
"006","1","2168","0.001017434340995706"
"006","1","2169","8.968609865470852E-4"
"006","1","2170","0.0014770642201834862"
"006","1","2171","9.242515571629495E-4"
"006","1","2172","0.0012719728089747066"
"006","1","2173","0.0012225667938931299"
"006","1","2174","0.0014659819347319347"
"006","1","2175","8.203881651410992E-4"
"006","1","2176","7.081526068867841E-4"
"006","1","2177","0.001000992288007242"
"006","1","2178","0.0015177385695313982"
"006","1","2179","8.650285189089827E-4"
"006","1","2180","8.855925167432335E-4"
"006","1","2181","0.0011801062944662355"
"006","1","2182","9.912395852867896E-4"
"006","1","2183","8.715139442231076E-4"
"006","1","2184","5.268512462757067E-4"
"006","1","2185","6.745225518082081E-4"
"006","1","2186","0.0012516345974220063"
"006","1","2187","0.0010698068190564149"
"006","1","2188","9.603841536614646E-4"
"006","1","2189","7.476581764329516E-4"
"006","1","2190","6.379585326953748E-4"
"009","1","2191","0.0011814876957494406"
"009","1","2192","0.0013353011455478248"
"009","1","2193","0.001696165191740413"
"009","1","2194","0.0013988259035039442"
"009","1","2195","0.002455897613282601"
"009","1","2196","0.00225377507324769"
"009","1","2197","0.0017718222573839663"
"009","1","2198","0.0022087941561617468"
"009","1","2199","0.0011491571407587892"
"009","1","2200","0.0014160635842678348"
"009","1","2201","5.968344520749686E-4"
"009","1","2202","2.920705940840169E-4"
"009","1","2203","5.917913980844168E-4"
"009","1","2204","6.092592169495914E-4"
"009","1","2205","7.645259938837921E-4"
"009","1","2206","0.0017472178915112092"
"009","1","2207","4.942831029787552E-4"
"009","1","2208","7.80707841776544E-4"
"009","1","2209","6.201099355391894E-4"
"009","1","2210","5.883167220376523E-4"
"009","1","2211","6.046067130848594E-4"
"009","1","2212","9.347641050583658E-4"
"009","1","2213","2.1326508850501172E-4"
"009","1","2214","5.951895637994292E-4"
"012","1","2215","9.474894418478355E-4"
"012","1","2216","4.683647183612745E-4"
"012","1","2217","3.7149611617696727E-4"
"012","1","2218","4.833875801617737E-4"
"012","1","2219","5.581959108162419E-4"
"012","1","2220","4.5379626260247873E-4"
"012","1","2221","6.066488716330988E-4"
"012","1","2222","3.7583623562426397E-4"
"012","1","2223","0.0010734857741316111"
"012","1","2224","5.087065348531504E-4"
"012","1","2225","8.87656707887985E-4"
"012","1","2226","4.803669383580748E-4"
"012","1","2227","4.433729597916147E-4"
"012","1","2228","4.2371865081585825E-4"
"012","1","2229","2.8010046882389944E-4"
"012","1","2230","6.840741711058713E-4"
"012","1","2231","4.5859638931776143E-4"
"012","1","2232","5.008203091270184E-4"
"012","1","2233","4.0116583704479956E-4"
"012","1","2234","4.0810872305308666E-4"
"012","1","2235","4.337473112092698E-4"
"012","1","2236","2.4390569870629745E-4"
"012","1","2237","1.8388963352839255E-4"
"012","1","2238","3.1368102796674227E-4"
"014","1","2239","0.0014157560780982536"
"014","1","2240","7.956152758132957E-4"
"014","1","2241","9.269975068949038E-4"
"014","1","2242","8.582849015424605E-4"
"014","1","2243","0.0015957376660028749"
"014","1","2244","9.292479551575746E-4"
"014","1","2245","0.0018489984591679508"
"014","1","2246","0.001286974995914365"
"014","1","2247","0.0010095827609605931"
"014","1","2248","5.880780539962577E-4"
"014","1","2249","0.001029040404040404"
"014","1","2250","0.001343230823612584"
"014","1","2251","6.524466750313676E-4"
"014","1","2252","0.0011717673007995589"
"014","1","2253","0.001137297024072787"
"014","1","2254","0.0010057868156931075"
"014","1","2255","0.0010400273691412933"
"014","1","2256","0.0015243293616454769"
"014","1","2257","0.001027576806123519"
"014","1","2258","0.0012077294685990338"
"014","1","2259","0.001557469991007077"
"014","1","2260","0.0012250423011844333"
"014","1","2261","0.0012"
"014","1","2262","0.0014861637505840818"
"015","1","2263","5.7660998552822E-4"
"015","1","2264","6.89793205000822E-4"
"015","1","2265","0.0010719567511770019"
"015","1","2266","8.341315453384419E-4"
"015","1","2267","0.0010558183538315988"
"015","1","2268","0.0011022773543698306"
"015","1","2269","5.204955800539267E-4"
"015","1","2270","9.753161619677457E-4"
"015","1","2271","0.0010193718836617976"
"015","1","2272","4.974326059050064E-4"
"015","1","2273","6.03498208581467E-4"
"015","1","2274","9.468964984153977E-4"
"015","1","2275","8.36703388648724E-4"
"015","1","2276","7.917219756023587E-4"
"015","1","2277","0.0013606829432943294"
"015","1","2278","5.096123431624082E-4"
"015","1","2279","4.280160268223377E-4"
"015","1","2280","0.0011424834589936913"
"015","1","2281","4.676294331466745E-4"
"015","1","2282","0.0011273869503016733"
"015","1","2283","7.652157102812772E-4"
"015","1","2284","9.174176718960703E-4"
"015","1","2285","9.116809116809116E-4"
"015","1","2286","7.776501882349521E-4"
"016","1","2287","3.7005057357838907E-4"
"016","1","2288","1.8298931342409602E-4"
"016","1","2289","1.6841223674208804E-4"
"016","1","2290","3.321480207885585E-4"
"016","1","2291","0.0011257343846629562"
"016","1","2292","8.214485458612976E-4"
"016","1","2293","2.265617511480581E-4"
"016","1","2294","4.0761977227642056E-4"
"016","1","2295","4.497336193177887E-4"
"016","1","2296","4.172079307434835E-4"
"016","1","2297","1.850970437357872E-4"
"016","1","2298","1.5267175572519084E-4"
"016","1","2299","7.595609737571684E-5"
"016","1","2300","4.0445374952417204E-4"
"016","1","2301","4.693756346150162E-4"
"016","1","2302","1.8692852569074066E-4"
"016","1","2303","2.465778986231623E-4"
"016","1","2304","1.6830314619455843E-4"
"016","1","2305","3.2146188186502224E-4"
"016","1","2306","2.3110482254451125E-4"
"016","1","2307","9.733719296463698E-5"
"016","1","2308","6.419234360410831E-5"
"016","1","2309","2.552869936382481E-5"
